"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","flex-none src","flex-none","ml-[3px]","875rem] href","mr-0 src","h-4","truncate","pointer-events-none src"
"https://shopee.co.id/Sepatu-Add-Adizero-evo-sl-Sepatu-Olahraga-pria-wanita-i.1635347965.44124345382?extraParams=%7B%22display_model_id%22%3A296974666235%2C%22model_selection_logic%22%3A3%7D&sp_atk=040649bc-d66d-4af4-8ae6-434a18e58bd3&xptdk=040649bc-d66d-4af4-8ae6-434a18e58bd3","https://down-id.img.susercontent.com/file/sg-11134201-825aq-mfv58y3pwob2f3","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","Sepatu Add Adizero evo sl / Sepatu Olahraga pria wanita","103.648","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.2","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=44124345382&shopid=1635347965","","-80%","",""
"https://shopee.co.id/BISA-COD-Jaket-adds-UNISEX-Pria-Wanita-Premium-Bahan-Tebal-free-paperbag-i.1088940483.22457054892?extraParams=%7B%22display_model_id%22%3A184633942968%2C%22model_selection_logic%22%3A3%7D&sp_atk=787d0870-1206-4639-a003-b6d731d1a0c1&xptdk=787d0870-1206-4639-a003-b6d731d1a0c1","https://down-id.img.susercontent.com/file/id-11134207-8224q-ml5qb217gyz3c5","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","BISA COD | Jaket adds UNISEX Pria  Wanita Premium Bahan Tebal | free paperbag","50.089","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.6","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=22457054892&shopid=1088940483","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-58%","",""
"https://shopee.co.id/tracktop-adidas-firebird-pull-black-bahan-lotto-premium-adidas-jacket-termurah-i.1069959660.24937885236?extraParams=%7B%22display_model_id%22%3A307048281845%2C%22model_selection_logic%22%3A3%7D&sp_atk=fd4cd4aa-473b-4da9-8ce5-22644d483010&xptdk=fd4cd4aa-473b-4da9-8ce5-22644d483010","https://down-id.img.susercontent.com/file/id-11134207-822wp-mmryche728sj53","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","tracktop adidas firebird pull black bahan lotto premium-adidas jacket termurah","95.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=24937885236&shopid=1069959660","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-46%","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/ADIDAS-JACKET-jaket-vintage-stripe-3foil-california-taractop-jaket-casual-pria-wanita-viral-i.1472828422.28026977743?extraParams=%7B%22display_model_id%22%3A188235487649%2C%22model_selection_logic%22%3A2%7D&sp_atk=5572a541-35e8-477f-91ca-aba526473983&xptdk=5572a541-35e8-477f-91ca-aba526473983","https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mdp1qoqhez6760","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","ADIDAS JACKET- jaket vintage stripe 3foil california-taractop jaket casual pria wanita viral","96.294","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=28026977743&shopid=1472828422","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-34%","",""
"https://shopee.co.id/Jaket-Tracktop-Adidas-Cheongsam-Chinese-CNY-Casuals-Pria-Wanita-i.294569768.54155976748?extraParams=%7B%22display_model_id%22%3A89262956193%2C%22model_selection_logic%22%3A3%7D&sp_atk=7cda7ae2-bd5b-4c22-9c45-a8a240ef5c89&xptdk=7cda7ae2-bd5b-4c22-9c45-a8a240ef5c89","https://down-id.img.susercontent.com/file/id-11134207-8224w-mknr6y2iksnbef","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jaket Tracktop Adidas Cheongsam Chinese CNY Casuals Pria Wanita","230.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=54155976748&shopid=294569768","","","",""
"https://shopee.co.id/jaket-zip-resleting-pria-basic-tracktop-hitam-matrial-lotto-tebal-jaket-olahraga-outdoor-i.1069959660.44508834544?extraParams=%7B%22display_model_id%22%3A315783312921%2C%22model_selection_logic%22%3A3%7D&sp_atk=859a60e1-f229-4c24-a745-1985d3176585&xptdk=859a60e1-f229-4c24-a745-1985d3176585","https://down-id.img.susercontent.com/file/id-11134207-822wp-mmryche728sj53","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","jaket zip resleting pria  basic tracktop hitam matrial lotto tebal-jaket olahraga outdoor","96.510","","","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=44508834544&shopid=1069959660","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-52%","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/SANDAL-SLIDE-ADIDAS-ADICANE_IN_QUALTY_TERBARU_SANDAL_SLOP_PRIA_WANITA-i.1107186508.29520128573?extraParams=%7B%22display_model_id%22%3A176850128030%2C%22model_selection_logic%22%3A3%7D&sp_atk=8af5067c-c1bd-47aa-8706-64565fa5ad6e&xptdk=8af5067c-c1bd-47aa-8706-64565fa5ad6e","https://down-id.img.susercontent.com/file/id-11134207-7rasd-m3fbiqhbbe1gc4","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","SANDAL SLIDE ADIDAS ADICANE_IN_QUALTY_TERBARU_SANDAL_SLOP_PRIA_WANITA","38.315","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100012&itemid=29520128573&shopid=1107186508","","-74%","",""
"https://shopee.co.id/adidas-Lifestyle-GRAND-COURT-2.0-SHOES-Men-White-ID2947-i.270510657.41001195321?extraParams=%7B%22display_model_id%22%3A196085569086%2C%22model_selection_logic%22%3A3%7D&sp_atk=28588002-fde2-4e63-95f7-7bc68b930109&xptdk=28588002-fde2-4e63-95f7-7bc68b930109","https://down-id.img.susercontent.com/file/id-11134201-7rbk8-mauporkcdzf672","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Lifestyle GRAND COURT 2.0 SHOES Men White ID2947","880.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=41001195321&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","-20%","Pilih 2, diskon 15%",""
"https://shopee.co.id/Topi-adidas-unisex-harga-murah-Topi-Premium-(cod)-i.568232900.18791064599?extraParams=%7B%22display_model_id%22%3A196992854861%2C%22model_selection_logic%22%3A3%7D&sp_atk=52aaac91-7f7f-4998-a5bd-5dc9a51589ea&xptdk=52aaac91-7f7f-4998-a5bd-5dc9a51589ea","https://down-id.img.susercontent.com/file/id-11134207-7qukw-ljgsl44zp6oy3e","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Topi adidas unisex harga murah Topi Premium (cod)","15.498","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100009&itemid=18791064599&shopid=568232900","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-69%","",""
"https://shopee.co.id/Kaos-Polo-Kerah-Distro-Addas-03-Black-Polo-Shirt-Lengan-Pendek-Premium-Pria-Keren-i.1464540403.29674876787?extraParams=%7B%22display_model_id%22%3A128203980054%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3b729a3-7230-45b2-9a44-330869f656ea&xptdk=d3b729a3-7230-45b2-9a44-330869f656ea","https://down-id.img.susercontent.com/file/id-11134207-7rasb-m5qxu2o1d7yae9","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Kaos Polo Kerah Distro Addas 03 Black/ Polo Shirt Lengan Pendek Premium/ Pria Keren","51.327","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Jakarta Pusat","https://shopee.co.id/find_similar_products?catid=100011&itemid=29674876787&shopid=1464540403","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-52%","",""
"https://shopee.co.id/adidas-Tennis-Lifestyle-Litecourt-Shoes-Men-White-IH0856-i.270510657.40101206648?extraParams=%7B%22display_model_id%22%3A305096195289%2C%22model_selection_logic%22%3A3%7D&sp_atk=07b7a71f-7057-4870-82bf-483d836ab6dd&xptdk=07b7a71f-7057-4870-82bf-483d836ab6dd","https://down-id.img.susercontent.com/file/id-11134201-7rbkc-maupvit4gynsb0","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Tennis & Lifestyle Litecourt Shoes Men White IH0856","760.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=40101206648&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","-20%","Pilih 2, diskon 15%",""
"https://shopee.co.id/Jaket-Pria-Wanita-Tracktop-Adidas-casual-Firebird-i.145507715.8781430591?extraParams=%7B%22display_model_id%22%3A111124606894%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e539211-6008-4839-833f-6047b9cf38a6&xptdk=0e539211-6008-4839-833f-6047b9cf38a6","https://down-id.img.susercontent.com/file/c8946e2409f96c64cc4e8336ea5498e3","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jaket Pria Wanita Tracktop Adidas casual Firebird","135.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=8781430591&shopid=145507715","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-18%","",""
"https://shopee.co.id/SEPATU-ADIDAS-ZOOM-PRIA-TERMURAH-TERLARIS-GRADE-i.822075686.21176916850?extraParams=%7B%22display_model_id%22%3A221320125676%2C%22model_selection_logic%22%3A3%7D&sp_atk=0bb02c7d-d9e2-4706-898c-cc67d196b212&xptdk=0bb02c7d-d9e2-4706-898c-cc67d196b212","https://down-id.img.susercontent.com/file/id-11134207-7qukx-leq0enlw3ic2f9","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","SEPATU ADIDAS ZOOM PRIA TERMURAH TERLARIS  GRADE","60.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.2","Kab. Mojokerto","https://shopee.co.id/find_similar_products?catid=100012&itemid=21176916850&shopid=822075686","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-60%","",""
"https://shopee.co.id/SEPATU-RUNNING-ADIDAS-ADIZERO-EVO-SL-WOVEN-MEN-SEPATU-LARI-PRIA-i.24158460.47059169339?extraParams=%7B%22display_model_id%22%3A425810861794%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a162eec-53d5-4aa5-ac2e-695a70f6e9bd&xptdk=4a162eec-53d5-4aa5-ac2e-695a70f6e9bd","https://down-id.img.susercontent.com/file/id-11134207-822wp-mn9nmq6bwiddf0","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","SEPATU RUNNING ADIDAS ADIZERO EVO SL WOVEN MEN SEPATU LARI PRIA","2.495.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","Yogyakarta","https://shopee.co.id/find_similar_products?catid=100637&itemid=47059169339&shopid=24158460","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-1%","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Sepatu-Add-Adizero-evo-sl-Sepatu-Olahraga-pria-wanita-i.1635347965.44124345382?extraParams=%7B%22display_model_id%22%3A296974666179%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5fa7762-8d25-4489-bd6b-c113300728c2&xptdk=b5fa7762-8d25-4489-bd6b-c113300728c2","https://down-id.img.susercontent.com/file/sg-11134201-825aq-mfv58y3pwob2f3","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","Sepatu Add Adizero evo sl / Sepatu Olahraga pria wanita","103.648","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.2","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=44124345382&shopid=1635347965","","-80%","",""
"https://shopee.co.id/Sepatu-adida-Adizero-Evo-SL-White-Black-Men's-premium-TERBARU-i.1090744451.46658973741?extraParams=%7B%22display_model_id%22%3A330794514904%2C%22model_selection_logic%22%3A3%7D&sp_atk=f8ae3101-8d9f-45b5-8ce2-bc7bbe5dcecc&xptdk=f8ae3101-8d9f-45b5-8ce2-bc7bbe5dcecc","https://down-id.img.susercontent.com/file/id-11134207-822wl-mn4hqu3n36rkbd","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Sepatu adida Adizero Evo SL White Black Men's premium TERBARU","150.500","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","Tangerang","https://shopee.co.id/find_similar_products?catid=100012&itemid=46658973741&shopid=1090744451","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-57%","Pilih 2, diskon Rp2.000",""
"https://shopee.co.id/Sepatu-Running-Adizero-Evo-SL-Stabilo-Black-Size-37-44-Pria-wanita-i.1087988239.47554812899?extraParams=%7B%22display_model_id%22%3A425443637331%2C%22model_selection_logic%22%3A3%7D&sp_atk=17443f1a-2dfe-4713-9415-6dd9975fcbd1&xptdk=17443f1a-2dfe-4713-9415-6dd9975fcbd1","https://down-id.img.susercontent.com/file/id-11134207-82252-mjjz7dhqzfnk67","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Sepatu Running Adizero Evo SL Stabilo Black Size 37-44 Pria wanita","199.571","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.6","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=47554812899&shopid=1087988239","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-75%","Hadiah Gratis","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Sepatu-Add-Adizero-evo-sl-Sepatu-Olahraga-pria-wanita-i.1693486530.54308668144?extraParams=%7B%22display_model_id%22%3A267528967438%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8cb3574-9021-41f5-902b-fe9773932d3b&xptdk=c8cb3574-9021-41f5-902b-fe9773932d3b","https://down-id.img.susercontent.com/file/id-11134207-822wn-mmumg31hrd377f","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sepatu Add Adizero evo sl / Sepatu Olahraga pria wanita","116.180","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=54308668144&shopid=1693486530","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-86%","",""
"https://shopee.co.id/Sepatu-adidas-Adizero-Evo-SL-Black-Lis-Green-Unisex-Sepatu-Running-Terbaru-Premium-Size-37-44-i.1610712753.56709635477?extraParams=%7B%22display_model_id%22%3A420851723830%2C%22model_selection_logic%22%3A3%7D&sp_atk=93df6a53-6a9d-49af-8409-1da9be89602e&xptdk=93df6a53-6a9d-49af-8409-1da9be89602e","https://down-id.img.susercontent.com/file/id-11134207-822wi-mn2hrs7yx72g67","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sepatu adidas Adizero Evo SL Black Lis Green Unisex - Sepatu Running Terbaru Premium Size 37-44","80.000","","","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=56709635477&shopid=1610712753","","-90%","",""
"https://shopee.co.id/Sneakers-Adizero-EVO-SL-Black-White-Sepatu-Casual-Sport-Style-Pria-Dewasa-i.1635347965.41224334676?extraParams=%7B%22display_model_id%22%3A370566445306%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f2a2247-2e84-431f-9b2d-bb4342d4893e&xptdk=1f2a2247-2e84-431f-9b2d-bb4342d4893e","https://down-id.img.susercontent.com/file/sg-11134201-8259h-mfv58hnrsg7ee0","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sneakers Adizero EVO SL Black White - Sepatu Casual Sport Style Pria Dewasa","111.303","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=41224334676&shopid=1635347965","","-79%","",""
"https://shopee.co.id/Sepatu-Running-Pria-Wanita-Adizero-Evo-SL-White-Black-Unisex-Jogging-Olahraga-i.1177363461.56059378600?extraParams=%7B%22display_model_id%22%3A345829993054%2C%22model_selection_logic%22%3A3%7D&sp_atk=04e1ccd7-a2c1-468d-be63-5f89ab285f73&xptdk=04e1ccd7-a2c1-468d-be63-5f89ab285f73","https://down-id.img.susercontent.com/file/id-11134207-822wj-mner45ag8qgw53","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sepatu Running Pria Wanita Adizero Evo SL White Black Unisex  - Jogging | Olahraga","205.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=56059378600&shopid=1177363461","","-80%","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Sepatu-Running-Pria-Wanita-Adizero-evo-sl-Ukuran-37-44-Banyak-Warna-Untuk-Olahraga-i.1636328070.54753807169?extraParams=%7B%22display_model_id%22%3A292292493678%2C%22model_selection_logic%22%3A3%7D&sp_atk=ae63dba2-463a-46d8-b021-5be4dac9f1ff&xptdk=ae63dba2-463a-46d8-b021-5be4dac9f1ff","https://down-id.img.susercontent.com/file/id-11134207-8224t-miqv581ysetj7e","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sepatu Running Pria Wanita Adizero evo sl Ukuran 37-44 Banyak Warna Untuk Olahraga","197.722","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=54753807169&shopid=1636328070","","-78%","Produk Baru","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Sepatu-Add-Adizero-evo-sl-Sepatu-Olahraga-pria-wanita-i.290560351.17185900209?extraParams=%7B%22display_model_id%22%3A253691425751%2C%22model_selection_logic%22%3A3%7D&sp_atk=06442c67-b7a4-48b6-b6cb-96da8505b418&xptdk=06442c67-b7a4-48b6-b6cb-96da8505b418","https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mct9ewe9gqagcf","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Sepatu Add Adizero evo sl / Sepatu Olahraga pria wanita","469.999","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=17185900209&shopid=290560351","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-1%","",""
"https://shopee.co.id/Sepatu-Running-Adizero-Evo-SL-White-Black-Size-37-44-Unisex-Sepatu-lari-terbaru-i.1636328070.44903831536?extraParams=%7B%22display_model_id%22%3A310362394389%2C%22model_selection_logic%22%3A3%7D&sp_atk=efe618a5-c7ad-42f6-a061-85ce10e1a980&xptdk=efe618a5-c7ad-42f6-a061-85ce10e1a980","https://down-id.img.susercontent.com/file/id-11134207-8224w-miol0t66dhjcfa","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sepatu Running Adizero Evo SL White Black Size 37-44 Unisex - Sepatu lari terbaru","254.700","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=44903831536&shopid=1636328070","","-72%","Produk Baru","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Sepatu-Lari-Wanita-Adidas-Adizero-Woven-Shock-Pink-Pure-Ruby-Lucid-Tangerine-KI6930-i.1498053410.56059751733?extraParams=%7B%22display_model_id%22%3A380861969477%2C%22model_selection_logic%22%3A3%7D&sp_atk=b08c808c-799c-415c-ab68-2d6a4f6acdc2&xptdk=b08c808c-799c-415c-ab68-2d6a4f6acdc2","https://down-id.img.susercontent.com/file/id-11134207-822wr-mno5i9ov9xc8e6","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sepatu Lari Wanita Adidas Adizero Woven Shock Pink / Pure Ruby / Lucid Tangerine - KI6930","2.450.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","Jakarta Utara","https://shopee.co.id/find_similar_products?catid=100637&itemid=56059751733&shopid=1498053410","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-2%","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Sepatu-Running-AdIzero-EV0-SL-pria-wanita-Breathable-Warna-Black-White-cocok-untuk-jogging-Olahraga-i.139495360.53506364355?extraParams=%7B%22display_model_id%22%3A118779837965%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6672f43-1906-4136-8e20-8e4f5a854e34&xptdk=b6672f43-1906-4136-8e20-8e4f5a854e34","https://down-id.img.susercontent.com/file/id-11134207-8224t-ml3a9gvcod1hc1","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sepatu Running AdIzero EV0 SL pria wanita Breathable Warna Black White - cocok untuk jogging & Olahraga","210.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100637&itemid=53506364355&shopid=139495360","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-79%","",""
"https://shopee.co.id/Sepatu-Running-Adizero-Evo-SL-Sepatu-Lari-Pria-Premiumm-Original-i.14250692.41952361816?extraParams=%7B%22display_model_id%22%3A280437640311%2C%22model_selection_logic%22%3A3%7D&sp_atk=e0550b6c-f6c7-43f2-ad31-ab5d8081870c&xptdk=e0550b6c-f6c7-43f2-ad31-ab5d8081870c","https://down-id.img.susercontent.com/file/id-11134207-7rbk3-maa2xdmn65xc06","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Sepatu Running Adizero Evo SL Sepatu Lari Pria Premiumm Original","440.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100637&itemid=41952361816&shopid=14250692","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-56%","",""
